Date,StockCode,QuantitySoldKilo,UnitSellingPrice,WholesalePrice,LossRatePct,ItemName,CategoryName,Year,Month,Day,DayOfWeek,IsWeekend
2021-01-18,102900005115885,1.81,29.8,20.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,1,18,0,0
2021-01-22,102900005115885,1.813,19.8,20.22,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,1,22,4,0
2021-01-23,102900005115885,0.586,19.8,20.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,1,23,5,1
2021-02-03,102900005115885,6.514,16.0,10.13,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,3,2,0
2021-02-05,102900005115885,5.977,16.0,10.0,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,5,4,0
2021-02-06,102900005115885,6.461,16.0,9.44,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,6,5,1
2021-02-07,102900005115885,4.699,16.0,9.09,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,7,6,1
2021-02-08,102900005115885,6.627,19.8,9.1,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,8,0,0
2021-02-10,102900005115885,18.8,23.8,13.57,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,10,2,0
2021-02-13,102900005115885,4.547000000000001,23.8,14.0,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,13,5,1
2021-02-14,102900005115885,2.009,23.0,14.0,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,14,6,1
2021-02-16,102900005115885,10.504999999999999,19.8,14.0,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,16,1,0
2021-02-17,102900005115885,3.656,19.8,14.0,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,17,2,0
2021-02-18,102900005115885,9.156,19.8,14.0,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,18,3,0
2021-02-19,102900005115885,11.466,19.8,13.12,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,19,4,0
2021-02-20,102900005115885,11.597,19.8,11.820000000000002,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,20,5,1
2021-02-21,102900005115885,13.787,16.0,11.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,21,6,1
2021-02-22,102900005115885,5.614,16.0,11.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,22,0,0
2021-02-23,102900005115885,8.83,16.0,11.150000000000002,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,23,1,0
2021-02-27,102900005115885,8.331,12.0,7.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,2,27,5,1
2021-03-01,102900005115885,2.9859999999999998,16.0,9.95,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,1,0,0
2021-03-02,102900005115885,3.886,16.0,10.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,2,1,0
2021-03-03,102900005115885,4.615,14.0,10.0,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,3,2,0
2021-03-04,102900005115885,2.527,14.0,9.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,4,3,0
2021-03-05,102900005115885,3.5999999999999996,14.0,8.62,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,5,4,0
2021-03-06,102900005115885,1.69,14.0,7.15,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,6,5,1
2021-03-07,102900005115885,4.8580000000000005,14.0,7.16,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,7,6,1
2021-03-08,102900005115885,2.418,14.0,7.150000000000001,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,8,0,0
2021-03-09,102900005115885,2.3179999999999996,14.0,7.150000000000001,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,9,1,0
2021-03-10,102900005115885,1.48,14.0,7.150000000000001,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,10,2,0
2021-03-11,102900005115885,1.939,14.0,7.9,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,11,3,0
2021-03-12,102900005115885,4.5920000000000005,14.0,8.19,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,12,4,0
2021-03-13,102900005115885,3.892,14.0,8.16,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,13,5,1
2021-03-14,102900005115885,2.931,12.0,8.13,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,14,6,1
2021-03-15,102900005115885,1.637,12.0,8.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,15,0,0
2021-03-16,102900005115885,1.335,12.0,8.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,16,1,0
2021-03-17,102900005115885,2.146,12.0,8.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,17,2,0
2021-03-18,102900005115885,1.573,14.0,8.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,18,3,0
2021-03-22,102900005115885,3.843,14.0,8.13,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,22,0,0
2021-03-23,102900005115885,1.467,14.0,8.0,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,23,1,0
2021-03-24,102900005115885,3.262,14.0,8.16,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,24,2,0
2021-03-25,102900005115885,2.132,14.0,8.16,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,25,3,0
2021-03-27,102900005115885,1.9540000000000002,14.0,8.05,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,27,5,1
2021-03-28,102900005115885,4.104,14.0,8.0,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,28,6,1
2021-03-29,102900005115885,3.128,14.0,8.12,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,29,0,0
2021-03-30,102900005115885,3.468,14.0,8.05,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,30,1,0
2021-03-31,102900005115885,1.223,14.0,7.639999999999999,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,3,31,2,0
2021-04-01,102900005115885,4.406,12.0,7.44,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,1,3,0
2021-04-02,102900005115885,2.6630000000000003,12.0,7.1,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,2,4,0
2021-04-03,102900005115885,9.75,12.0,7.13,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,3,5,1
2021-04-04,102900005115885,7.652,12.0,7.119999999999999,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,4,6,1
2021-04-05,102900005115885,1.486,12.0,7.13,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,5,0,0
2021-04-06,102900005115885,0.893,12.0,7.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,6,1,0
2021-04-07,102900005115885,3.572,12.0,7.129999999999999,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,7,2,0
2021-04-08,102900005115885,3.315,12.0,7.13,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,8,3,0
2021-04-09,102900005115885,1.236,12.0,7.12,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,9,4,0
2021-04-10,102900005115885,5.544,12.0,7.35,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,10,5,1
2021-04-11,102900005115885,4.632,12.0,8.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,11,6,1
2021-04-12,102900005115885,3.098,12.0,8.15,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,12,0,0
2021-04-13,102900005115885,1.912,12.0,8.15,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,13,1,0
2021-04-14,102900005115885,2.298,14.0,8.16,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,14,2,0
2021-04-15,102900005115885,1.603,14.0,8.13,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,15,3,0
2021-04-16,102900005115885,1.4529999999999998,12.0,7.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,16,4,0
2021-04-17,102900005115885,3.315,12.0,7.13,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,17,5,1
2021-04-18,102900005115885,0.192,12.0,7.15,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,18,6,1
2021-04-19,102900005115885,6.944,10.0,7.08,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,19,0,0
2021-04-20,102900005115885,5.079,6.571428571428571,6.17,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,20,1,0
2021-04-21,102900005115885,5.583,10.0,6.160000000000001,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,21,2,0
2021-04-22,102900005115885,6.072,10.0,6.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,22,3,0
2021-04-23,102900005115885,5.072,10.0,6.13,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,23,4,0
2021-04-24,102900005115885,3.5780000000000003,10.0,6.169999999999999,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,24,5,1
2021-04-25,102900005115885,3.137,10.0,6.17,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,25,6,1
2021-04-26,102900005115885,1.633,10.0,6.15,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,26,0,0
2021-04-27,102900005115885,2.1239999999999997,10.0,6.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,27,1,0
2021-04-28,102900005115885,1.773,10.0,6.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,28,2,0
2021-04-29,102900005115885,2.374,10.0,6.16,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,29,3,0
2021-04-30,102900005115885,0.792,10.0,6.16,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,4,30,4,0
2021-05-03,102900005115885,1.281,10.0,6.16,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,5,3,0,0
2021-05-04,102900005115885,1.905,10.0,6.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,5,4,1,0
2021-05-05,102900005115885,2.406,10.0,6.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,5,5,2,0
2021-05-06,102900005115885,1.815,10.0,6.489999999999999,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,5,6,3,0
2021-05-07,102900005115885,0.41100000000000003,10.0,7.01,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,5,7,4,0
2021-09-14,102900005115885,4.156000000000001,10.0,7.21,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,14,1,0
2021-09-15,102900005115885,4.146,10.0,7.21,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,15,2,0
2021-09-16,102900005115885,2.008,10.0,7.21,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,16,3,0
2021-09-17,102900005115885,2.35,10.0,7.21,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,17,4,0
2021-09-18,102900005115885,4.198,12.0,7.1899999999999995,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,18,5,1
2021-09-19,102900005115885,5.834,14.0,7.19,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,19,6,1
2021-09-20,102900005115885,5.016,14.0,7.21,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,20,0,0
2021-09-21,102900005115885,3.668,14.0,7.92,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,21,1,0
2021-09-22,102900005115885,1.835,14.0,9.17,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,22,2,0
2021-09-23,102900005115885,2.422,14.0,9.17,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,23,3,0
2021-09-24,102900005115885,2.75,14.0,9.19,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,24,4,0
2021-09-25,102900005115885,2.049,14.0,9.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,25,5,1
2021-09-26,102900005115885,2.178,14.0,9.24,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,26,6,1
2021-09-27,102900005115885,1.533,14.0,9.29,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,27,0,0
2021-09-28,102900005115885,1.418,14.0,9.31,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,28,1,0
2021-09-29,102900005115885,1.799,14.0,9.31,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,29,2,0
2021-09-30,102900005115885,2.901,14.0,9.25,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,9,30,3,0
2021-10-01,102900005115885,5.716,14.0,9.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,1,4,0
2021-10-02,102900005115885,1.469,14.0,9.19,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,2,5,1
2021-10-03,102900005115885,2.3129999999999997,14.0,9.17,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,3,6,1
2021-10-04,102900005115885,2.335,14.0,9.2,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,4,0,0
2021-10-06,102900005115885,4.286,14.0,9.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,6,2,0
2021-10-07,102900005115885,2.249,14.0,9.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,7,3,0
2021-10-08,102900005115885,0.279,14.0,9.21,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,8,4,0
2021-10-09,102900005115885,2.708,14.0,9.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,9,5,1
2021-10-10,102900005115885,5.983,14.0,9.22,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,10,6,1
2021-10-11,102900005115885,1.8489999999999998,14.0,9.2,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,11,0,0
2021-10-12,102900005115885,3.073,14.0,9.17,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,12,1,0
2021-10-13,102900005115885,1.053,14.0,9.19,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,13,2,0
2021-10-14,102900005115885,0.982,14.0,9.2,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,14,3,0
2021-10-15,102900005115885,0.745,14.0,9.2,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,15,4,0
2021-10-16,102900005115885,6.247,14.0,9.53,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,16,5,1
2021-10-17,102900005115885,0.9530000000000001,16.0,10.0,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,17,6,1
2021-10-18,102900005115885,0.618,18.0,10.0,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,18,0,0
2021-10-19,102900005115885,1.56,18.0,10.31,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,19,1,0
2021-10-20,102900005115885,0.9630000000000001,18.0,11.15,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,20,2,0
2021-10-21,102900005115885,2.001,19.8,11.16,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,21,3,0
2021-10-23,102900005115885,2.279,19.8,12.2,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,23,5,1
2021-10-24,102900005115885,1.4849999999999999,19.8,13.1,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,24,6,1
2021-10-25,102900005115885,0.737,19.8,13.24,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,25,0,0
2021-10-26,102900005115885,0.859,19.8,13.25,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,26,1,0
2021-10-29,102900005115885,2.507,18.0,13.25,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,29,4,0
2021-10-30,102900005115885,1.798,18.0,12.42,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,10,30,5,1
2021-11-01,102900005115885,1.0130000000000001,18.0,12.25,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,1,0,0
2021-11-02,102900005115885,1.8599999999999999,18.0,12.25,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,2,1,0
2021-11-04,102900005115885,1.804,18.0,11.19,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,4,3,0
2021-11-05,102900005115885,1.497,16.0,11.19,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,5,4,0
2021-11-06,102900005115885,1.491,16.0,11.19,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,6,5,1
2021-11-07,102900005115885,2.783,16.0,10.73,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,7,6,1
2021-11-08,102900005115885,1.347,16.0,10.3,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,8,0,0
2021-11-09,102900005115885,0.827,16.0,10.3,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,9,1,0
2021-11-11,102900005115885,0.389,16.0,10.31,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,11,3,0
2021-11-12,102900005115885,0.539,16.0,10.3,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,12,4,0
2021-11-14,102900005115885,0.282,16.0,11.22,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,14,6,1
2021-11-15,102900005115885,0.345,18.0,11.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,15,0,0
2021-11-17,102900005115885,0.752,18.0,11.22,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,17,2,0
2021-11-18,102900005115885,2.4610000000000003,18.0,11.22,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,18,3,0
2021-11-20,102900005115885,1.28,18.0,11.85,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,20,5,1
2021-11-21,102900005115885,4.004,19.8,12.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,21,6,1
2021-11-22,102900005115885,0.652,19.8,12.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,22,0,0
2021-11-23,102900005115885,0.576,19.8,12.22,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2021,11,23,1,0
2022-01-22,102900005115885,1.482,21.6,14.19,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,1,22,5,1
2022-01-23,102900005115885,3.735,21.6,14.180000000000001,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,1,23,6,1
2022-01-25,102900005115885,2.301,21.6,15.210000000000003,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,1,25,1,0
2022-01-26,102900005115885,2.425,23.6,15.22,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,1,26,2,0
2022-01-27,102900005115885,0.746,27.600000000000005,15.22,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,1,27,3,0
2022-01-28,102900005115885,0.265,33.6,15.21,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,1,28,4,0
2022-03-15,102900005115885,2.36,10.0,8.15,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,15,1,0
2022-03-16,102900005115885,3.836,10.0,6.49,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,16,2,0
2022-03-17,102900005115885,10.682,10.0,6.11,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,17,3,0
2022-03-18,102900005115885,2.65,10.0,6.11,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,18,4,0
2022-03-19,102900005115885,10.011,10.0,6.11,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,19,5,1
2022-03-20,102900005115885,8.909,10.0,6.1,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,20,6,1
2022-03-21,102900005115885,8.321,12.0,6.2,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,21,0,0
2022-03-22,102900005115885,8.311,12.0,7.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,22,1,0
2022-03-23,102900005115885,4.023,12.0,6.7,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,23,2,0
2022-03-24,102900005115885,4.574,12.0,7.14,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,24,3,0
2022-03-25,102900005115885,4.157,12.0,7.11,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,25,4,0
2022-03-26,102900005115885,14.156,12.0,5.72,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,26,5,1
2022-03-27,102900005115885,9.416,12.0,7.12,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,27,6,1
2022-03-28,102900005115885,0.46,12.0,7.12,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,28,0,0
2022-03-29,102900005115885,3.22,12.0,7.169999999999999,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,29,1,0
2022-03-30,102900005115885,2.817,12.0,7.16,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,30,2,0
2022-03-31,102900005115885,0.435,12.0,7.17,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,3,31,3,0
2022-04-01,102900005115885,1.455,12.0,7.22,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,4,1,4,0
2022-04-02,102900005115885,2.141,12.0,7.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,4,2,5,1
2022-04-03,102900005115885,7.367,12.0,7.16,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,4,3,6,1
2022-04-04,102900005115885,5.5520000000000005,12.0,7.159999999999999,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,4,4,0,0
2022-04-07,102900005115885,1.597,12.0,7.2,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,4,7,3,0
2022-04-08,102900005115885,1.396,12.0,7.21,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,4,8,4,0
2022-04-09,102900005115885,1.121,12.0,7.22,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,4,9,5,1
2022-04-10,102900005115885,3.922,12.0,7.26,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,4,10,6,1
2022-04-11,102900005115885,0.301,12.0,7.28,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,4,11,0,0
2022-09-18,102900005115885,4.37,18.405882352941177,14.32,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,9,18,6,1
2022-09-19,102900005115885,2.3529999999999998,12.618181818181819,14.33,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,9,19,0,0
2022-09-20,102900005115885,1.425,18.220000000000002,14.319999999999999,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,9,20,1,0
2022-09-21,102900005115885,2.684,15.85,14.26,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,9,21,2,0
2022-09-22,102900005115885,1.5659999999999998,18.483333333333334,14.229999999999999,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,9,22,3,0
2022-09-23,102900005115885,2.718,16.288888888888888,14.229999999999999,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,9,23,4,0
2022-09-24,102900005115885,2.722,18.044444444444444,14.229999999999999,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,9,24,5,1
2022-09-25,102900005115885,1.815,19.8,14.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,9,25,6,1
2022-09-26,102900005115885,1.349,19.8,14.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,9,26,0,0
2022-09-27,102900005115885,0.459,19.8,14.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2022,9,27,1,0
2023-02-10,102900005115885,3.541,19.800000000000004,12.24,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2023,2,10,4,0
2023-02-11,102900005115885,5.897,19.8,12.24,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2023,2,11,5,1
2023-02-12,102900005115885,7.16,19.8,12.230000000000002,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2023,2,12,6,1
2023-02-13,102900005115885,4.683,19.8,12.23,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2023,2,13,0,0
2023-02-16,102900005115885,1.464,18.0,11.15,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2023,2,16,3,0
2023-02-17,102900005115885,2.878,18.0,11.15,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2023,2,17,4,0
2023-02-18,102900005115885,7.513,16.0,11.24,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2023,2,18,5,1
2023-03-12,102900005115885,8.832,8.0,6.169999999999999,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2023,3,12,6,1
2023-03-15,102900005115885,6.6579999999999995,9.4,6.13,0.47,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,2023,3,15,2,0
